index, time in ns
1987, 134917
1988, 131250
1989, 131750
1990, 129458
1991, 131459
1992, 131417
1993, 130916
1994, 129584
1995, 133917
1996, 130667
1997, 134542
1998, 134583
1999, 128792
2000, 132792
2001, 129292
2002, 131375
2003, 138958
2004, 137500
2005, 131167
2006, 131000
2007, 133166
2008, 131458
2009, 128917
2010, 132875
2011, 129500
2012, 135375
2013, 125416
2014, 132334
2015, 130334
2016, 132375
2017, 129875
2018, 134292
2019, 138541
2020, 132208
2021, 146000
2022, 154667
2023, 141209
2024, 126667
2025, 131750
2026, 130541
2027, 132750
2028, 133708
2029, 132083
2030, 135250
2031, 133166
2032, 1667375
2033, 174292
2034, 156417
2035, 156458
2036, 155084
2037, 321917
2038, 215583
2039, 158125
2040, 155583
2041, 159042
2042, 168541
2043, 156291
2044, 157083
2045, 156500
2046, 157666
2047, 156875
2048, 166709
2049, 266458
2050, 258500
2051, 178375
2052, 158416
2053, 153750
2054, 152416
2055, 152875
2056, 153750
2057, 157042
2058, 153375
2059, 156708
2060, 154625
2061, 158542
2062, 157833
2063, 152750
2064, 152542
2065, 152875
2066, 155333
2067, 155334
2068, 153458
2069, 153375
2070, 151416
2071, 157667
2072, 150625
2073, 150875
2074, 155958
2075, 152125
2076, 155166
2077, 151375
2078, 152708
2079, 150917
2080, 173541
2081, 155041
2082, 154625
2083, 153500
2084, 150708
2085, 151125
2086, 152667
2087, 152209
2088, 159792
2089, 150333
2090, 165416
2091, 152250
2092, 149583
2093, 150666
2094, 154250
2095, 150958
2096, 152667
2097, 154250
2098, 154041
2099, 163709
2100, 158959
2101, 153667
2102, 151125
2103, 151500
2104, 152125
2105, 155417
2106, 152542
2107, 152583
2108, 150875
2109, 152458
2110, 159792
2111, 154333
2112, 156166
2113, 160833
2114, 154958
2115, 154292
2116, 153250
2117, 153084
2118, 166042
2119, 160792
2120, 155417
2121, 156833
2122, 155375
2123, 155000
2124, 153667
2125, 153166
2126, 147625
2127, 152125
2128, 156291
2129, 212792
2130, 154166
2131, 153833
2132, 148417
2133, 150125
2134, 153459
2135, 151875
2136, 156792
2137, 154666
2138, 169500
