index, time in ns
1293, 179292
1294, 172208
1295, 188750
1296, 202000
1297, 183459
1298, 184458
1299, 177042
1300, 181875
1301, 197416
1302, 207958
1303, 195125
1304, 192375
1305, 173667
1306, 177583
1307, 176042
1308, 180667
1309, 178416
1310, 178500
1311, 174916
1312, 172958
1313, 175375
1314, 176167
1315, 172250
1316, 173541
1317, 204958
1318, 201250
1319, 199917
1320, 201208
1321, 201000
1322, 195500
1323, 176083
1324, 172708
1325, 182042
1326, 169875
1327, 170708
1328, 174625
1329, 173375
1330, 169625
1331, 178750
1332, 173292
1333, 169791
1334, 179958
1335, 170167
1336, 180667
1337, 174833
1338, 182167
1339, 170417
1340, 180917
1341, 170584
1342, 181791
1343, 193958
1344, 175209
1345, 189792
1346, 176250
1347, 200792
1348, 196417
1349, 194292
1350, 176542
1351, 188459
1352, 173834
1353, 183708
1354, 174167
1355, 175917
1356, 174584
1357, 170333
1358, 169167
1359, 171583
1360, 186959
1361, 175583
1362, 191000
1363, 203875
1364, 201208
1365, 198292
1366, 190000
1367, 199458
1368, 209417
1369, 189708
1370, 174042
1371, 168375
1372, 172875
1373, 183083
1374, 175375
1375, 173792
1376, 165750
1377, 185500
1378, 178250
1379, 193375
1380, 198666
1381, 199000
1382, 197875
1383, 184791
1384, 173708
1385, 175084
1386, 175833
1387, 172084
1388, 183084
1389, 174584
1390, 177000
1391, 186750
1392, 176959
1393, 175667
1394, 195625
1395, 174792
1396, 194291
1397, 198167
1398, 192834
1399, 196292
1400, 186333
1401, 176458
1402, 173584
1403, 178875
1404, 174250
1405, 171167
1406, 173667
1407, 179250
1408, 177834
1409, 173875
1410, 176250
1411, 168208
1412, 184083
1413, 201125
1414, 198916
1415, 204959
1416, 200416
1417, 182167
1418, 178292
1419, 168750
1420, 182125
1421, 170334
1422, 167875
1423, 172416
1424, 175542
1425, 178834
1426, 171541
1427, 172750
1428, 174666
1429, 173125
1430, 200417
1431, 205709
1432, 200792
1433, 196417
1434, 190542
1435, 177042
